"","target_fid","rich_2d","OBJECTID","Join_Count","JOIN_FID","Id","species","MBG_Width","MBG_Length","MBG_APodX1","MBG_APodY1","MBG_APodX2","MBG_APodY2","MBG_Orient","midx","midy","area","x","y","RASTERVALU"
"4971",6763,2,7238,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,75.5,-16.5,-4651
"4972",6763,2,7237,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,75.5,-16.5,-4651
"4973",6763,2,7236,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,75.5,-16.5,-4651
"4974",6764,2,7240,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,76.5,-16.5,-4477
"4975",6764,2,7239,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,76.5,-16.5,-4477
"4976",6764,2,7241,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,76.5,-16.5,-4477
"4977",6765,2,7243,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,77.5,-16.5,-4796.25
"4978",6765,2,7244,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,77.5,-16.5,-4796.25
"4979",6765,2,7242,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,77.5,-16.5,-4796.25
"4980",6766,1,7246,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,78.5,-16.5,-4794.5
"4981",6766,1,7245,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,78.5,-16.5,-4794.5
"4982",6767,1,7247,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,79.5,-16.5,-5240.5
"4983",6767,1,7248,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,79.5,-16.5,-5240.5
"4984",6768,1,7249,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,80.5,-16.5,-5149.25
"4985",6768,1,7250,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,80.5,-16.5,-5149.25
"4986",6769,1,7251,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,81.5,-16.5,-5107.5
"4987",6769,1,7252,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,81.5,-16.5,-5107.5
"4988",6770,1,7253,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,82.5,-16.5,-5177.75
"4989",6770,1,7254,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,82.5,-16.5,-5177.75
"4990",6773,1,7259,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,85.5,-16.5,-5056.75
"4991",6773,1,7260,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,85.5,-16.5,-5056.75
"4992",6774,1,7261,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,86.5,-16.5,-4673.5
"4993",6775,1,7262,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,87.5,-16.5,-2696.75024414
"4994",6776,1,7263,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,88.5,-16.5,-1998.49975586
"4995",6779,1,7266,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,91.5,-16.5,-5116
"4996",6780,1,7267,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,92.5,-16.5,-4928.25
"4997",6781,1,7268,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,93.5,-16.5,-5261.25
"4998",6782,1,7269,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,94.5,-16.5,-4665.25
"4999",6784,1,7271,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,96.5,-16.5,-4997.25
"5000",6787,1,7274,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,99.5,-16.5,-5279.5
"5001",6791,1,7278,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,103.5,-16.5,-4999.5
"5002",6799,1,7286,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,111.5,-16.5,-5216
"5003",6800,1,7287,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,112.5,-16.5,-3967.75048828
"5004",6801,1,7288,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,113.5,-16.5,-2556.5
"5005",6802,1,7289,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,114.5,-16.5,-3905.24975586
"5006",6803,1,7290,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,115.5,-16.5,-3663.99926758
"5007",6804,1,7291,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,116.5,-16.5,-3933.25024414
"5008",6806,1,7293,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,118.5,-16.5,-2492.75
"5009",6807,1,7294,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,119.5,-16.5,-784.75012207
"5010",6861,1,7351,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,44.5,-15.5,-2527
"5011",6861,1,7350,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,44.5,-15.5,-2527
"5012",6862,1,7353,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,45.5,-15.5,-1994.25
"5013",6862,1,7352,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,45.5,-15.5,-1994.25
"5014",6867,1,7363,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,50.5,-15.5,-52.2500038147
"5015",6867,1,7362,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,50.5,-15.5,-52.2500038147
"5016",6868,1,7365,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,51.5,-15.5,-4219
"5017",6868,1,7364,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,51.5,-15.5,-4219
"5018",6869,1,7367,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,52.5,-15.5,-4402
"5019",6869,1,7366,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,52.5,-15.5,-4402
"5020",6870,1,7369,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,53.5,-15.5,-4614.75
"5021",6870,1,7368,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,53.5,-15.5,-4614.75
"5022",6871,1,7370,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,54.5,-15.5,-4465.75
"5023",6871,1,7371,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,54.5,-15.5,-4465.75
"5024",6872,1,7373,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,55.5,-15.5,-4391.75
"5025",6872,1,7372,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,55.5,-15.5,-4391.75
"5026",6873,1,7375,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,56.5,-15.5,-4449.5
"5027",6873,1,7374,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,56.5,-15.5,-4449.5
"5028",6874,1,7377,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,57.5,-15.5,-4240.75
"5029",6874,1,7376,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,57.5,-15.5,-4240.75
"5030",6875,1,7379,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,58.5,-15.5,-4761.5
"5031",6875,1,7378,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,58.5,-15.5,-4761.5
"5032",6876,1,7380,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,59.5,-15.5,-2409.00024414
"5033",6876,1,7381,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,59.5,-15.5,-2409.00024414
"5034",6877,1,7382,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,60.5,-15.5,-45.2499885559
"5035",6877,1,7383,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,60.5,-15.5,-45.2499885559
"5036",6878,1,7385,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,61.5,-15.5,-809.749206543
"5037",6878,1,7386,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,61.5,-15.5,-809.749206543
"5038",6878,1,7384,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,61.5,-15.5,-809.749206543
"5039",6879,2,7387,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,62.5,-15.5,-3381.99975586
"5040",6879,2,7388,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,62.5,-15.5,-3381.99975586
"5041",6879,2,7389,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,62.5,-15.5,-3381.99975586
"5042",6880,2,7390,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,63.5,-15.5,-4259.75
"5043",6880,2,7392,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,63.5,-15.5,-4259.75
"5044",6880,2,7391,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,63.5,-15.5,-4259.75
"5045",6881,2,7393,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,64.5,-15.5,-3072.74951172
"5046",6881,2,7394,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,64.5,-15.5,-3072.74951172
"5047",6881,2,7395,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,64.5,-15.5,-3072.74951172
"5048",6882,2,7398,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,65.5,-15.5,-3054.49975586
"5049",6882,2,7397,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,65.5,-15.5,-3054.49975586
"5050",6882,2,7396,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,65.5,-15.5,-3054.49975586
"5051",6883,2,7401,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,66.5,-15.5,-2951.24951172
"5052",6883,2,7399,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,66.5,-15.5,-2951.24951172
"5053",6883,2,7400,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,66.5,-15.5,-2951.24951172
"5054",6884,1,7404,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,67.5,-15.5,-2801.24975586
"5055",6884,1,7403,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,67.5,-15.5,-2801.24975586
"5056",6884,1,7402,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,67.5,-15.5,-2801.24975586
"5057",6885,2,7405,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,68.5,-15.5,-3229.5
"5058",6885,2,7406,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,68.5,-15.5,-3229.5
"5059",6885,2,7407,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,68.5,-15.5,-3229.5
"5060",6886,2,7410,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,69.5,-15.5,-3571.25
"5061",6886,2,7409,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,69.5,-15.5,-3571.25
"5062",6886,2,7408,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,69.5,-15.5,-3571.25
"5063",6887,2,7413,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,70.5,-15.5,-4152.75
"5064",6887,2,7412,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,70.5,-15.5,-4152.75
"5065",6887,2,7411,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,70.5,-15.5,-4152.75
"5066",6888,2,7416,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,71.5,-15.5,-4332.49951172
"5067",6888,2,7415,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,71.5,-15.5,-4332.49951172
"5068",6888,2,7414,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,71.5,-15.5,-4332.49951172
"5069",6889,2,7419,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,72.5,-15.5,-5240.5
"5070",6889,2,7417,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,72.5,-15.5,-5240.5
"5071",6889,2,7418,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,72.5,-15.5,-5240.5
"5072",6890,2,7420,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,73.5,-15.5,-4463.74951172
"5073",6890,2,7422,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,73.5,-15.5,-4463.74951172
"5074",6890,2,7421,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,73.5,-15.5,-4463.74951172
"5075",6891,2,7425,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,74.5,-15.5,-4728.5
"5076",6891,2,7423,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,74.5,-15.5,-4728.5
"5077",6891,2,7424,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,74.5,-15.5,-4728.5
"5078",6892,2,7427,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,75.5,-15.5,-5046
"5079",6892,2,7428,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,75.5,-15.5,-5046
"5080",6892,2,7426,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,75.5,-15.5,-5046
"5081",6893,2,7429,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,76.5,-15.5,-4864.5
"5082",6893,2,7430,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,76.5,-15.5,-4864.5
"5083",6893,2,7431,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,76.5,-15.5,-4864.5
"5084",6894,2,7433,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,77.5,-15.5,-5043.75
"5085",6894,2,7434,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,77.5,-15.5,-5043.75
"5086",6894,2,7432,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,77.5,-15.5,-5043.75
"5087",6895,2,7436,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,78.5,-15.5,-5125
"5088",6895,2,7437,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,78.5,-15.5,-5125
"5089",6895,2,7435,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,78.5,-15.5,-5125
"5090",6896,2,7440,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,79.5,-15.5,-5080.25
"5091",6896,2,7439,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,79.5,-15.5,-5080.25
"5092",6896,2,7438,1,0,0,"Abyssopathes lyra",15.9011934134,50.3889754863,48.4917,-30.6233,87.1333,1.7167,50.073300548,7936758.95551,-1570787.2839,6460334315940,79.5,-15.5,-5080.25
"5093",6897,1,7442,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,80.5,-15.5,-4853.75
"5094",6897,1,7441,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,80.5,-15.5,-4853.75
"5095",6898,1,7443,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,81.5,-15.5,-4937
"5096",6898,1,7444,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,81.5,-15.5,-4937
"5097",6899,1,7446,1,3,0,"Cupressopathes abies",37.7457284875,90.3272103245,31.28,-29.53,119.125,-8.5,76.5368336821,7678368.13253,-740572.60122,26318292880100,82.5,-15.5,-5096.5
"5098",6899,1,7445,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,82.5,-15.5,-5096.5
"5099",6900,1,7447,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,83.5,-15.5,-4878.25
