"","TARGET_FID","richness","species1","depth","x","y"
"22178",6987,4,"Schizopathes affinis",2891.50024414,-160.5,-7.5
"22179",6987,4,"Bathypathes patula",2891.50024414,-160.5,-7.5
"22180",6988,1,"Abyssopathes lyra",5455,-159.5,-7.5
"22181",6989,1,"Abyssopathes lyra",5544,-158.5,-7.5
"22182",6990,1,"Abyssopathes lyra",5412,-157.5,-7.5
"22183",6991,4,"Bathypathes patula",4631,-156.5,-7.5
"22184",6991,4,"Abyssopathes lyra",4631,-156.5,-7.5
"22185",6991,4,"Alternatipathes alternata",4631,-156.5,-7.5
"22186",6991,4,"Schizopathes affinis",4631,-156.5,-7.5
"22187",6992,2,"Bathypathes patula",5228.5,-155.5,-7.5
"22188",6992,2,"Abyssopathes lyra",5228.5,-155.5,-7.5
"22189",6993,2,"Bathypathes patula",5156.75,-154.5,-7.5
"22190",6993,2,"Abyssopathes lyra",5156.75,-154.5,-7.5
"22191",6994,2,"Abyssopathes lyra",5133.5,-153.5,-7.5
"22192",6994,2,"Bathypathes patula",5133.5,-153.5,-7.5
"22193",6995,3,"Abyssopathes lyra",5048.25,-152.5,-7.5
"22194",6995,3,"Alternatipathes alternata",5048.25,-152.5,-7.5
"22195",6995,3,"Bathypathes patula",5048.25,-152.5,-7.5
"22196",6996,4,"Bathypathes patula",2220.74951172,-151.5,-7.5
"22197",6996,4,"Alternatipathes alternata",2220.74951172,-151.5,-7.5
"22198",6996,4,"Abyssopathes lyra",2220.74951172,-151.5,-7.5
"22199",6996,4,"Schizopathes affinis",2220.74951172,-151.5,-7.5
"22200",6997,2,"Bathypathes patula",5199.25,-150.5,-7.5
"22201",6997,2,"Abyssopathes lyra",5199.25,-150.5,-7.5
"22202",6998,2,"Abyssopathes lyra",5239.5,-149.5,-7.5
"22203",6998,2,"Bathypathes patula",5239.5,-149.5,-7.5
"22204",6999,2,"Bathypathes patula",5122.5,-148.5,-7.5
"22205",6999,2,"Abyssopathes lyra",5122.5,-148.5,-7.5
"22206",7000,2,"Abyssopathes lyra",5267.75,-147.5,-7.5
"22207",7000,2,"Bathypathes patula",5267.75,-147.5,-7.5
"22208",7001,3,"Alternatipathes alternata",4947.25,-146.5,-7.5
"22209",7001,3,"Abyssopathes lyra",4947.25,-146.5,-7.5
"22210",7001,3,"Bathypathes patula",4947.25,-146.5,-7.5
"22211",7002,4,"Alternatipathes alternata",4913.75,-145.5,-7.5
"22212",7002,4,"Bathypathes patula",4913.75,-145.5,-7.5
"22213",7002,4,"Abyssopathes lyra",4913.75,-145.5,-7.5
"22214",7002,4,"Schizopathes affinis",4913.75,-145.5,-7.5
"22215",7003,4,"Alternatipathes alternata",4554.25,-144.5,-7.5
"22216",7003,4,"Schizopathes affinis",4554.25,-144.5,-7.5
"22217",7003,4,"Bathypathes patula",4554.25,-144.5,-7.5
"22218",7003,4,"Abyssopathes lyra",4554.25,-144.5,-7.5
"22219",7004,4,"Bathypathes patula",4509.5,-143.5,-7.5
"22220",7004,4,"Alternatipathes alternata",4509.5,-143.5,-7.5
"22221",7004,4,"Abyssopathes lyra",4509.5,-143.5,-7.5
"22222",7004,4,"Schizopathes affinis",4509.5,-143.5,-7.5
"22223",7005,4,"Bathypathes patula",4334.5,-142.5,-7.5
"22224",7005,4,"Schizopathes affinis",4334.5,-142.5,-7.5
"22225",7005,4,"Alternatipathes alternata",4334.5,-142.5,-7.5
"22226",7005,4,"Abyssopathes lyra",4334.5,-142.5,-7.5
"22227",7006,4,"Abyssopathes lyra",4155.5,-141.5,-7.5
"22228",7006,4,"Schizopathes affinis",4155.5,-141.5,-7.5
"22229",7006,4,"Alternatipathes alternata",4155.5,-141.5,-7.5
"22230",7006,4,"Bathypathes patula",4155.5,-141.5,-7.5
"22231",7007,4,"Schizopathes affinis",3374.99975586,-140.5,-7.5
"22232",7007,4,"Alternatipathes alternata",3374.99975586,-140.5,-7.5
"22233",7007,4,"Abyssopathes lyra",3374.99975586,-140.5,-7.5
"22234",7007,4,"Bathypathes patula",3374.99975586,-140.5,-7.5
"22235",7008,4,"Schizopathes affinis",3952.75,-139.5,-7.5
"22236",7008,4,"Bathypathes patula",3952.75,-139.5,-7.5
"22237",7008,4,"Abyssopathes lyra",3952.75,-139.5,-7.5
"22238",7008,4,"Alternatipathes alternata",3952.75,-139.5,-7.5
"22239",7009,4,"Alternatipathes alternata",4173.5,-138.5,-7.5
"22240",7009,4,"Schizopathes affinis",4173.5,-138.5,-7.5
"22241",7009,4,"Bathypathes patula",4173.5,-138.5,-7.5
"22242",7009,4,"Abyssopathes lyra",4173.5,-138.5,-7.5
"22243",7010,4,"Bathypathes patula",4297.25,-137.5,-7.5
"22244",7010,4,"Schizopathes affinis",4297.25,-137.5,-7.5
"22245",7010,4,"Abyssopathes lyra",4297.25,-137.5,-7.5
"22246",7010,4,"Alternatipathes alternata",4297.25,-137.5,-7.5
"22247",7011,4,"Alternatipathes alternata",4451.25,-136.5,-7.5
"22248",7011,4,"Schizopathes affinis",4451.25,-136.5,-7.5
"22249",7011,4,"Bathypathes patula",4451.25,-136.5,-7.5
"22250",7011,4,"Abyssopathes lyra",4451.25,-136.5,-7.5
"22251",7012,4,"Schizopathes affinis",4514.25,-135.5,-7.5
"22252",7012,4,"Abyssopathes lyra",4514.25,-135.5,-7.5
"22253",7012,4,"Bathypathes patula",4514.25,-135.5,-7.5
"22254",7012,4,"Alternatipathes alternata",4514.25,-135.5,-7.5
"22255",7013,4,"Schizopathes affinis",4704.25,-134.5,-7.5
"22256",7013,4,"Abyssopathes lyra",4704.25,-134.5,-7.5
"22257",7013,4,"Alternatipathes alternata",4704.25,-134.5,-7.5
"22258",7013,4,"Bathypathes patula",4704.25,-134.5,-7.5
"22259",7014,4,"Bathypathes patula",4540.75,-133.5,-7.5
"22260",7014,4,"Alternatipathes alternata",4540.75,-133.5,-7.5
"22261",7014,4,"Abyssopathes lyra",4540.75,-133.5,-7.5
"22262",7014,4,"Schizopathes affinis",4540.75,-133.5,-7.5
"22263",7015,4,"Abyssopathes lyra",4682.25,-132.5,-7.5
"22264",7015,4,"Schizopathes affinis",4682.25,-132.5,-7.5
"22265",7015,4,"Bathypathes patula",4682.25,-132.5,-7.5
"22266",7015,4,"Alternatipathes alternata",4682.25,-132.5,-7.5
"22267",7016,4,"Abyssopathes lyra",4619.5,-131.5,-7.5
"22268",7016,4,"Bathypathes patula",4619.5,-131.5,-7.5
"22269",7016,4,"Alternatipathes alternata",4619.5,-131.5,-7.5
"22270",7016,4,"Schizopathes affinis",4619.5,-131.5,-7.5
"22271",7017,4,"Bathypathes patula",4632.75,-130.5,-7.5
"22272",7017,4,"Abyssopathes lyra",4632.75,-130.5,-7.5
"22273",7017,4,"Schizopathes affinis",4632.75,-130.5,-7.5
"22274",7017,4,"Alternatipathes alternata",4632.75,-130.5,-7.5
"22275",7018,4,"Bathypathes patula",4613.25,-129.5,-7.5
"22276",7018,4,"Alternatipathes alternata",4613.25,-129.5,-7.5
"22277",7018,4,"Schizopathes affinis",4613.25,-129.5,-7.5
"22278",7018,4,"Abyssopathes lyra",4613.25,-129.5,-7.5
"22279",7019,4,"Schizopathes affinis",4476.5,-128.5,-7.5
"22280",7019,4,"Abyssopathes lyra",4476.5,-128.5,-7.5
"22281",7019,4,"Bathypathes patula",4476.5,-128.5,-7.5
"22282",7019,4,"Alternatipathes alternata",4476.5,-128.5,-7.5
"22283",7020,4,"Bathypathes patula",4574.25,-127.5,-7.5
"22284",7020,4,"Alternatipathes alternata",4574.25,-127.5,-7.5
"22285",7020,4,"Schizopathes affinis",4574.25,-127.5,-7.5
"22286",7020,4,"Abyssopathes lyra",4574.25,-127.5,-7.5
"22287",7021,4,"Schizopathes affinis",4164,-126.5,-7.5
"22288",7021,4,"Alternatipathes alternata",4164,-126.5,-7.5
"22289",7021,4,"Abyssopathes lyra",4164,-126.5,-7.5
"22290",7021,4,"Bathypathes patula",4164,-126.5,-7.5
"22291",7022,4,"Abyssopathes lyra",4399,-125.5,-7.5
"22292",7022,4,"Bathypathes patula",4399,-125.5,-7.5
"22293",7022,4,"Schizopathes affinis",4399,-125.5,-7.5
"22294",7022,4,"Alternatipathes alternata",4399,-125.5,-7.5
"22295",7023,4,"Alternatipathes alternata",4364.25,-124.5,-7.5
"22296",7023,4,"Abyssopathes lyra",4364.25,-124.5,-7.5
"22297",7023,4,"Bathypathes patula",4364.25,-124.5,-7.5
"22298",7023,4,"Schizopathes affinis",4364.25,-124.5,-7.5
"22299",7024,4,"Bathypathes patula",4794.5,-123.5,-7.5
"22300",7024,4,"Alternatipathes alternata",4794.5,-123.5,-7.5
"22301",7024,4,"Abyssopathes lyra",4794.5,-123.5,-7.5
"22302",7024,4,"Schizopathes affinis",4794.5,-123.5,-7.5
"22303",7025,4,"Schizopathes affinis",4135,-122.5,-7.5
"22304",7025,4,"Alternatipathes alternata",4135,-122.5,-7.5
"22305",7025,4,"Bathypathes patula",4135,-122.5,-7.5
"22306",7025,4,"Abyssopathes lyra",4135,-122.5,-7.5
"22307",7026,3,"Abyssopathes lyra",4398.25,-121.5,-7.5
"22308",7026,3,"Alternatipathes alternata",4398.25,-121.5,-7.5
"22309",7026,3,"Bathypathes patula",4398.25,-121.5,-7.5
"22310",7027,3,"Abyssopathes lyra",4368,-120.5,-7.5
"22311",7027,3,"Bathypathes patula",4368,-120.5,-7.5
"22312",7027,3,"Alternatipathes alternata",4368,-120.5,-7.5
"22313",7028,3,"Alternatipathes alternata",4157.75,-119.5,-7.5
"22314",7028,3,"Abyssopathes lyra",4157.75,-119.5,-7.5
"22315",7028,3,"Bathypathes patula",4157.75,-119.5,-7.5
"22316",7029,3,"Bathypathes patula",4302,-118.5,-7.5
"22317",7029,3,"Abyssopathes lyra",4302,-118.5,-7.5
"22318",7029,3,"Alternatipathes alternata",4302,-118.5,-7.5
"22319",7030,3,"Bathypathes patula",4337,-117.5,-7.5
"22320",7030,3,"Abyssopathes lyra",4337,-117.5,-7.5
"22321",7030,3,"Alternatipathes alternata",4337,-117.5,-7.5
"22322",7031,3,"Abyssopathes lyra",4352.25,-116.5,-7.5
"22323",7031,3,"Alternatipathes alternata",4352.25,-116.5,-7.5
"22324",7031,3,"Bathypathes patula",4352.25,-116.5,-7.5
"22325",7032,3,"Alternatipathes alternata",3919.5,-115.5,-7.5
"22326",7032,3,"Bathypathes patula",3919.5,-115.5,-7.5
"22327",7032,3,"Abyssopathes lyra",3919.5,-115.5,-7.5
"22328",7033,3,"Bathypathes patula",4009,-114.5,-7.5
"22329",7033,3,"Alternatipathes alternata",4009,-114.5,-7.5
"22330",7033,3,"Abyssopathes lyra",4009,-114.5,-7.5
"22331",7034,3,"Alternatipathes alternata",3575,-113.5,-7.5
"22332",7034,3,"Abyssopathes lyra",3575,-113.5,-7.5
"22333",7034,3,"Bathypathes patula",3575,-113.5,-7.5
"22334",7035,3,"Abyssopathes lyra",4027.5,-112.5,-7.5
"22335",7035,3,"Bathypathes patula",4027.5,-112.5,-7.5
"22336",7035,3,"Alternatipathes alternata",4027.5,-112.5,-7.5
"22337",7036,3,"Alternatipathes alternata",3462.75,-111.5,-7.5
"22338",7036,3,"Bathypathes patula",3462.75,-111.5,-7.5
"22339",7036,3,"Abyssopathes lyra",3462.75,-111.5,-7.5
"22340",7037,3,"Alternatipathes alternata",3454.75,-110.5,-7.5
"22341",7037,3,"Abyssopathes lyra",3454.75,-110.5,-7.5
"22342",7037,3,"Bathypathes patula",3454.75,-110.5,-7.5
"22343",7038,2,"Bathypathes patula",3359.5,-109.5,-7.5
"22344",7038,2,"Alternatipathes alternata",3359.5,-109.5,-7.5
"22345",7039,2,"Alternatipathes alternata",3241.75,-108.5,-7.5
"22346",7039,2,"Bathypathes patula",3241.75,-108.5,-7.5
"22347",7040,2,"Bathypathes patula",3153.25,-107.5,-7.5
"22348",7040,2,"Alternatipathes alternata",3153.25,-107.5,-7.5
"22349",7041,2,"Alternatipathes alternata",3247.25,-106.5,-7.5
"22350",7041,2,"Bathypathes patula",3247.25,-106.5,-7.5
"22351",7042,2,"Alternatipathes alternata",3680.5,-105.5,-7.5
"22352",7042,2,"Bathypathes patula",3680.5,-105.5,-7.5
"22353",7043,2,"Alternatipathes alternata",3701.75,-104.5,-7.5
"22354",7043,2,"Bathypathes patula",3701.75,-104.5,-7.5
"22355",7044,2,"Bathypathes patula",3648,-103.5,-7.5
"22356",7044,2,"Alternatipathes alternata",3648,-103.5,-7.5
"22357",7045,2,"Bathypathes patula",4393,-102.5,-7.5
"22358",7045,2,"Alternatipathes alternata",4393,-102.5,-7.5
"22359",7046,2,"Bathypathes patula",3855.25,-101.5,-7.5
"22360",7046,2,"Alternatipathes alternata",3855.25,-101.5,-7.5
"22361",7047,2,"Bathypathes patula",3989.74975586,-100.5,-7.5
"22362",7047,2,"Alternatipathes alternata",3989.74975586,-100.5,-7.5
"22363",7048,2,"Alternatipathes alternata",3834.5,-99.5,-7.5
"22364",7048,2,"Bathypathes patula",3834.5,-99.5,-7.5
"22365",7049,2,"Bathypathes patula",4012.75,-98.5,-7.5
"22366",7049,2,"Alternatipathes alternata",4012.75,-98.5,-7.5
"22367",7050,2,"Alternatipathes alternata",3724.75,-97.5,-7.5
"22368",7050,2,"Bathypathes patula",3724.75,-97.5,-7.5
"22369",7051,1,"Bathypathes patula",3876.5,-96.5,-7.5
"22370",7052,1,"Bathypathes patula",3982,-95.5,-7.5
"22371",7053,1,"Bathypathes patula",3831,-94.5,-7.5
"22372",7054,1,"Bathypathes patula",3927,-93.5,-7.5
"22373",7055,1,"Bathypathes patula",4074.75,-92.5,-7.5
"22374",7056,1,"Bathypathes patula",4130.75,-91.5,-7.5
"22375",7057,1,"Bathypathes patula",4103.75,-90.5,-7.5
"22376",7058,1,"Bathypathes patula",4034.5,-89.5,-7.5
"22377",7059,1,"Bathypathes patula",4184,-88.5,-7.5
"22378",7060,1,"Bathypathes patula",3776.75024414,-87.5,-7.5
"22379",7061,1,"Bathypathes patula",4195,-86.5,-7.5
"22380",7073,1,"Abyssopathes lyra",5602.5,-178.5,-6.5
"22381",7075,1,"Abyssopathes lyra",5737,-176.5,-6.5
"22382",7078,4,"Bathypathes patula",4043,-173.5,-6.5
"22383",7078,4,"Schizopathes affinis",4043,-173.5,-6.5
"22384",7078,4,"Alternatipathes alternata",4043,-173.5,-6.5
"22385",7078,4,"Abyssopathes lyra",4043,-173.5,-6.5
"22386",7079,1,"Abyssopathes lyra",5376.25,-172.5,-6.5
"22387",7080,1,"Abyssopathes lyra",5572,-171.5,-6.5
"22388",7081,1,"Abyssopathes lyra",5401,-170.5,-6.5
"22389",7082,2,"Bathypathes patula",5209,-169.5,-6.5
"22390",7082,2,"Abyssopathes lyra",5209,-169.5,-6.5
"22391",7083,1,"Abyssopathes lyra",5644.5,-168.5,-6.5
"22392",7084,2,"Abyssopathes lyra",5239.75,-167.5,-6.5
"22393",7084,2,"Bathypathes patula",5239.75,-167.5,-6.5
"22394",7085,4,"Alternatipathes alternata",4577.5,-166.5,-6.5
"22395",7085,4,"Bathypathes patula",4577.5,-166.5,-6.5
"22396",7085,4,"Schizopathes affinis",4577.5,-166.5,-6.5
"22397",7085,4,"Abyssopathes lyra",4577.5,-166.5,-6.5
"22398",7086,4,"Alternatipathes alternata",3681.25,-165.5,-6.5
"22399",7086,4,"Schizopathes affinis",3681.25,-165.5,-6.5
"22400",7086,4,"Abyssopathes lyra",3681.25,-165.5,-6.5
"22401",7086,4,"Bathypathes patula",3681.25,-165.5,-6.5
"22402",7087,4,"Schizopathes affinis",3106,-164.5,-6.5
"22403",7087,4,"Abyssopathes lyra",3106,-164.5,-6.5
"22404",7087,4,"Alternatipathes alternata",3106,-164.5,-6.5
"22405",7087,4,"Bathypathes patula",3106,-164.5,-6.5
"22406",7088,4,"Alternatipathes alternata",4903.5,-163.5,-6.5
"22407",7088,4,"Bathypathes patula",4903.5,-163.5,-6.5
"22408",7088,4,"Schizopathes affinis",4903.5,-163.5,-6.5
"22409",7088,4,"Abyssopathes lyra",4903.5,-163.5,-6.5
"22410",7089,4,"Alternatipathes alternata",4814,-162.5,-6.5
"22411",7089,4,"Bathypathes patula",4814,-162.5,-6.5
"22412",7089,4,"Schizopathes affinis",4814,-162.5,-6.5
"22413",7089,4,"Abyssopathes lyra",4814,-162.5,-6.5
"22414",7090,4,"Bathypathes patula",4787.75,-161.5,-6.5
"22415",7090,4,"Alternatipathes alternata",4787.75,-161.5,-6.5
"22416",7090,4,"Abyssopathes lyra",4787.75,-161.5,-6.5
"22417",7090,4,"Schizopathes affinis",4787.75,-161.5,-6.5
"22418",7091,1,"Abyssopathes lyra",5510.75,-160.5,-6.5
"22419",7092,3,"Alternatipathes alternata",4995.75,-159.5,-6.5
"22420",7092,3,"Abyssopathes lyra",4995.75,-159.5,-6.5
"22421",7092,3,"Bathypathes patula",4995.75,-159.5,-6.5
"22422",7093,1,"Abyssopathes lyra",5344.5,-158.5,-6.5
"22423",7094,1,"Abyssopathes lyra",5324,-157.5,-6.5
"22424",7095,2,"Abyssopathes lyra",5136.25,-156.5,-6.5
"22425",7095,2,"Bathypathes patula",5136.25,-156.5,-6.5
"22426",7096,2,"Bathypathes patula",5188.75,-155.5,-6.5
"22427",7096,2,"Abyssopathes lyra",5188.75,-155.5,-6.5
"22428",7097,1,"Abyssopathes lyra",5359.5,-154.5,-6.5
"22429",7098,3,"Bathypathes patula",4948.25,-153.5,-6.5
"22430",7098,3,"Alternatipathes alternata",4948.25,-153.5,-6.5
"22431",7098,3,"Abyssopathes lyra",4948.25,-153.5,-6.5
"22432",7099,3,"Alternatipathes alternata",5066,-152.5,-6.5
"22433",7099,3,"Bathypathes patula",5066,-152.5,-6.5
"22434",7099,3,"Abyssopathes lyra",5066,-152.5,-6.5
"22435",7100,4,"Bathypathes patula",4776.75,-151.5,-6.5
"22436",7100,4,"Alternatipathes alternata",4776.75,-151.5,-6.5
"22437",7100,4,"Schizopathes affinis",4776.75,-151.5,-6.5
"22438",7100,4,"Abyssopathes lyra",4776.75,-151.5,-6.5
"22439",7101,3,"Alternatipathes alternata",5088.75,-150.5,-6.5
"22440",7101,3,"Bathypathes patula",5088.75,-150.5,-6.5
"22441",7101,3,"Abyssopathes lyra",5088.75,-150.5,-6.5
"22442",7102,2,"Abyssopathes lyra",5118.5,-149.5,-6.5
"22443",7102,2,"Bathypathes patula",5118.5,-149.5,-6.5
"22444",7103,1,"Abyssopathes lyra",5377.5,-148.5,-6.5
"22445",7104,2,"Abyssopathes lyra",5105.5,-147.5,-6.5
"22446",7104,2,"Bathypathes patula",5105.5,-147.5,-6.5
"22447",7105,4,"Abyssopathes lyra",4908.75,-146.5,-6.5
"22448",7105,4,"Schizopathes affinis",4908.75,-146.5,-6.5
"22449",7105,4,"Bathypathes patula",4908.75,-146.5,-6.5
"22450",7105,4,"Alternatipathes alternata",4908.75,-146.5,-6.5
"22451",7106,4,"Alternatipathes alternata",4888,-145.5,-6.5
"22452",7106,4,"Abyssopathes lyra",4888,-145.5,-6.5
"22453",7106,4,"Bathypathes patula",4888,-145.5,-6.5
"22454",7106,4,"Schizopathes affinis",4888,-145.5,-6.5
"22455",7107,4,"Alternatipathes alternata",4717,-144.5,-6.5
"22456",7107,4,"Bathypathes patula",4717,-144.5,-6.5
"22457",7107,4,"Abyssopathes lyra",4717,-144.5,-6.5
"22458",7107,4,"Schizopathes affinis",4717,-144.5,-6.5
"22459",7108,4,"Schizopathes affinis",4475.75,-143.5,-6.5
"22460",7108,4,"Alternatipathes alternata",4475.75,-143.5,-6.5
"22461",7108,4,"Bathypathes patula",4475.75,-143.5,-6.5
"22462",7108,4,"Abyssopathes lyra",4475.75,-143.5,-6.5
"22463",7109,4,"Abyssopathes lyra",4307.25,-142.5,-6.5
"22464",7109,4,"Schizopathes affinis",4307.25,-142.5,-6.5
"22465",7109,4,"Alternatipathes alternata",4307.25,-142.5,-6.5
"22466",7109,4,"Bathypathes patula",4307.25,-142.5,-6.5
"22467",7110,4,"Alternatipathes alternata",4393.25,-141.5,-6.5
"22468",7110,4,"Abyssopathes lyra",4393.25,-141.5,-6.5
"22469",7110,4,"Bathypathes patula",4393.25,-141.5,-6.5
"22470",7110,4,"Schizopathes affinis",4393.25,-141.5,-6.5
"22471",7111,4,"Alternatipathes alternata",4331.5,-140.5,-6.5
"22472",7111,4,"Bathypathes patula",4331.5,-140.5,-6.5
"22473",7111,4,"Abyssopathes lyra",4331.5,-140.5,-6.5
"22474",7111,4,"Schizopathes affinis",4331.5,-140.5,-6.5
"22475",7112,4,"Abyssopathes lyra",4082.25,-139.5,-6.5
"22476",7112,4,"Schizopathes affinis",4082.25,-139.5,-6.5
"22477",7112,4,"Bathypathes patula",4082.25,-139.5,-6.5
"22478",7112,4,"Alternatipathes alternata",4082.25,-139.5,-6.5
"22479",7113,4,"Bathypathes patula",4266.5,-138.5,-6.5
"22480",7113,4,"Abyssopathes lyra",4266.5,-138.5,-6.5
"22481",7113,4,"Alternatipathes alternata",4266.5,-138.5,-6.5
"22482",7113,4,"Schizopathes affinis",4266.5,-138.5,-6.5
"22483",7114,4,"Alternatipathes alternata",4365,-137.5,-6.5
"22484",7114,4,"Abyssopathes lyra",4365,-137.5,-6.5
"22485",7114,4,"Schizopathes affinis",4365,-137.5,-6.5
"22486",7114,4,"Bathypathes patula",4365,-137.5,-6.5
"22487",7115,4,"Abyssopathes lyra",4435.25,-136.5,-6.5
"22488",7115,4,"Schizopathes affinis",4435.25,-136.5,-6.5
"22489",7115,4,"Alternatipathes alternata",4435.25,-136.5,-6.5
"22490",7115,4,"Bathypathes patula",4435.25,-136.5,-6.5
"22491",7116,4,"Bathypathes patula",4555.25,-135.5,-6.5
"22492",7116,4,"Abyssopathes lyra",4555.25,-135.5,-6.5
"22493",7116,4,"Alternatipathes alternata",4555.25,-135.5,-6.5
"22494",7116,4,"Schizopathes affinis",4555.25,-135.5,-6.5
"22495",7117,4,"Alternatipathes alternata",4465.5,-134.5,-6.5
"22496",7117,4,"Abyssopathes lyra",4465.5,-134.5,-6.5
"22497",7117,4,"Bathypathes patula",4465.5,-134.5,-6.5
"22498",7117,4,"Schizopathes affinis",4465.5,-134.5,-6.5
"22499",7118,4,"Schizopathes affinis",4605.75,-133.5,-6.5
"22500",7118,4,"Abyssopathes lyra",4605.75,-133.5,-6.5
"22501",7118,4,"Alternatipathes alternata",4605.75,-133.5,-6.5
"22502",7118,4,"Bathypathes patula",4605.75,-133.5,-6.5
"22503",7119,4,"Bathypathes patula",4763.75,-132.5,-6.5
"22504",7119,4,"Schizopathes affinis",4763.75,-132.5,-6.5
"22505",7119,4,"Alternatipathes alternata",4763.75,-132.5,-6.5
"22506",7119,4,"Abyssopathes lyra",4763.75,-132.5,-6.5
"22507",7120,4,"Abyssopathes lyra",4787.25,-131.5,-6.5
"22508",7120,4,"Schizopathes affinis",4787.25,-131.5,-6.5
"22509",7120,4,"Bathypathes patula",4787.25,-131.5,-6.5
"22510",7120,4,"Alternatipathes alternata",4787.25,-131.5,-6.5
"22511",7121,4,"Abyssopathes lyra",4581.75,-130.5,-6.5
"22512",7121,4,"Bathypathes patula",4581.75,-130.5,-6.5
"22513",7121,4,"Alternatipathes alternata",4581.75,-130.5,-6.5
"22514",7121,4,"Schizopathes affinis",4581.75,-130.5,-6.5
"22515",7122,4,"Schizopathes affinis",4528.75,-129.5,-6.5
"22516",7122,4,"Abyssopathes lyra",4528.75,-129.5,-6.5
"22517",7122,4,"Bathypathes patula",4528.75,-129.5,-6.5
"22518",7122,4,"Alternatipathes alternata",4528.75,-129.5,-6.5
"22519",7123,4,"Alternatipathes alternata",4593.5,-128.5,-6.5
"22520",7123,4,"Abyssopathes lyra",4593.5,-128.5,-6.5
"22521",7123,4,"Bathypathes patula",4593.5,-128.5,-6.5
"22522",7123,4,"Schizopathes affinis",4593.5,-128.5,-6.5
"22523",7124,4,"Alternatipathes alternata",4582.5,-127.5,-6.5
"22524",7124,4,"Abyssopathes lyra",4582.5,-127.5,-6.5
"22525",7124,4,"Bathypathes patula",4582.5,-127.5,-6.5
"22526",7124,4,"Schizopathes affinis",4582.5,-127.5,-6.5
"22527",7125,4,"Abyssopathes lyra",4262.75,-126.5,-6.5
"22528",7125,4,"Alternatipathes alternata",4262.75,-126.5,-6.5
"22529",7125,4,"Bathypathes patula",4262.75,-126.5,-6.5
"22530",7125,4,"Schizopathes affinis",4262.75,-126.5,-6.5
"22531",7126,4,"Alternatipathes alternata",4275.25,-125.5,-6.5
"22532",7126,4,"Bathypathes patula",4275.25,-125.5,-6.5
"22533",7126,4,"Abyssopathes lyra",4275.25,-125.5,-6.5
"22534",7126,4,"Schizopathes affinis",4275.25,-125.5,-6.5
"22535",7127,4,"Schizopathes affinis",4531.75,-124.5,-6.5
"22536",7127,4,"Bathypathes patula",4531.75,-124.5,-6.5
"22537",7127,4,"Abyssopathes lyra",4531.75,-124.5,-6.5
"22538",7127,4,"Alternatipathes alternata",4531.75,-124.5,-6.5
"22539",7128,4,"Alternatipathes alternata",4533.75,-123.5,-6.5
"22540",7128,4,"Bathypathes patula",4533.75,-123.5,-6.5
"22541",7128,4,"Abyssopathes lyra",4533.75,-123.5,-6.5
"22542",7128,4,"Schizopathes affinis",4533.75,-123.5,-6.5
"22543",7129,4,"Bathypathes patula",4728.25,-122.5,-6.5
"22544",7129,4,"Schizopathes affinis",4728.25,-122.5,-6.5
"22545",7129,4,"Alternatipathes alternata",4728.25,-122.5,-6.5
"22546",7129,4,"Abyssopathes lyra",4728.25,-122.5,-6.5
"22547",7130,3,"Alternatipathes alternata",4365.75,-121.5,-6.5
"22548",7130,3,"Bathypathes patula",4365.75,-121.5,-6.5
"22549",7130,3,"Abyssopathes lyra",4365.75,-121.5,-6.5
"22550",7131,3,"Bathypathes patula",4256.75,-120.5,-6.5
"22551",7131,3,"Alternatipathes alternata",4256.75,-120.5,-6.5
"22552",7131,3,"Abyssopathes lyra",4256.75,-120.5,-6.5
"22553",7132,3,"Abyssopathes lyra",4217.75,-119.5,-6.5
"22554",7132,3,"Bathypathes patula",4217.75,-119.5,-6.5
"22555",7132,3,"Alternatipathes alternata",4217.75,-119.5,-6.5
"22556",7133,3,"Bathypathes patula",4402,-118.5,-6.5
"22557",7133,3,"Alternatipathes alternata",4402,-118.5,-6.5
"22558",7133,3,"Abyssopathes lyra",4402,-118.5,-6.5
"22559",7134,3,"Abyssopathes lyra",4017.25,-117.5,-6.5
"22560",7134,3,"Bathypathes patula",4017.25,-117.5,-6.5
"22561",7134,3,"Alternatipathes alternata",4017.25,-117.5,-6.5
"22562",7135,3,"Alternatipathes alternata",4225.75,-116.5,-6.5
"22563",7135,3,"Abyssopathes lyra",4225.75,-116.5,-6.5
"22564",7135,3,"Bathypathes patula",4225.75,-116.5,-6.5
"22565",7136,3,"Bathypathes patula",4219.25,-115.5,-6.5
"22566",7136,3,"Alternatipathes alternata",4219.25,-115.5,-6.5
"22567",7136,3,"Abyssopathes lyra",4219.25,-115.5,-6.5
"22568",7137,3,"Alternatipathes alternata",4108.75,-114.5,-6.5
"22569",7137,3,"Bathypathes patula",4108.75,-114.5,-6.5
"22570",7137,3,"Abyssopathes lyra",4108.75,-114.5,-6.5
"22571",7138,3,"Bathypathes patula",4187.5,-113.5,-6.5
"22572",7138,3,"Abyssopathes lyra",4187.5,-113.5,-6.5
"22573",7138,3,"Alternatipathes alternata",4187.5,-113.5,-6.5
"22574",7139,3,"Alternatipathes alternata",3912,-112.5,-6.5
"22575",7139,3,"Abyssopathes lyra",3912,-112.5,-6.5
"22576",7139,3,"Bathypathes patula",3912,-112.5,-6.5
"22577",7140,3,"Alternatipathes alternata",3752,-111.5,-6.5
