"","TARGET_FID","richness","species1","depth","x","y","min_depth","max_depth","min_lat","max_lat"
"15765",8049,4,"Abyssopathes lyra",4248,-138.5,2.5,2050,5772.36,-67.916672,36.17
"15766",8049,4,"Alternatipathes alternata",4248,-138.5,2.5,182,5089,-70.333328,56.350281
"15767",8049,4,"Bathypathes patula",4248,-138.5,2.5,273,5303.52,-68.120833,59.04833
"15768",8049,4,"Schizopathes affinis",4248,-138.5,2.5,1576,4923,-61.400002,35.552
"15769",8050,4,"Abyssopathes lyra",4433.5,-137.5,2.5,2050,5772.36,-67.916672,36.17
"15770",8050,4,"Alternatipathes alternata",4433.5,-137.5,2.5,182,5089,-70.333328,56.350281
"15771",8050,4,"Bathypathes patula",4433.5,-137.5,2.5,273,5303.52,-68.120833,59.04833
"15772",8050,4,"Schizopathes affinis",4433.5,-137.5,2.5,1576,4923,-61.400002,35.552
"15773",8051,4,"Abyssopathes lyra",4312.5,-136.5,2.5,2050,5772.36,-67.916672,36.17
"15774",8051,4,"Alternatipathes alternata",4312.5,-136.5,2.5,182,5089,-70.333328,56.350281
"15775",8051,4,"Bathypathes patula",4312.5,-136.5,2.5,273,5303.52,-68.120833,59.04833
"15776",8051,4,"Schizopathes affinis",4312.5,-136.5,2.5,1576,4923,-61.400002,35.552
"15777",8052,4,"Abyssopathes lyra",4206.25,-135.5,2.5,2050,5772.36,-67.916672,36.17
"15778",8052,4,"Alternatipathes alternata",4206.25,-135.5,2.5,182,5089,-70.333328,56.350281
"15779",8052,4,"Bathypathes patula",4206.25,-135.5,2.5,273,5303.52,-68.120833,59.04833
"15780",8052,4,"Schizopathes affinis",4206.25,-135.5,2.5,1576,4923,-61.400002,35.552
"15781",8053,4,"Abyssopathes lyra",4183.5,-134.5,2.5,2050,5772.36,-67.916672,36.17
"15782",8053,4,"Alternatipathes alternata",4183.5,-134.5,2.5,182,5089,-70.333328,56.350281
"15783",8053,4,"Bathypathes patula",4183.5,-134.5,2.5,273,5303.52,-68.120833,59.04833
"15784",8053,4,"Schizopathes affinis",4183.5,-134.5,2.5,1576,4923,-61.400002,35.552
"15785",8054,4,"Abyssopathes lyra",4533,-133.5,2.5,2050,5772.36,-67.916672,36.17
"15786",8054,4,"Alternatipathes alternata",4533,-133.5,2.5,182,5089,-70.333328,56.350281
"15787",8054,4,"Bathypathes patula",4533,-133.5,2.5,273,5303.52,-68.120833,59.04833
"15788",8054,4,"Schizopathes affinis",4533,-133.5,2.5,1576,4923,-61.400002,35.552
"15789",8055,4,"Abyssopathes lyra",4294.5,-132.5,2.5,2050,5772.36,-67.916672,36.17
"15790",8055,4,"Alternatipathes alternata",4294.5,-132.5,2.5,182,5089,-70.333328,56.350281
"15791",8055,4,"Bathypathes patula",4294.5,-132.5,2.5,273,5303.52,-68.120833,59.04833
"15792",8055,4,"Schizopathes affinis",4294.5,-132.5,2.5,1576,4923,-61.400002,35.552
"15793",8056,4,"Abyssopathes lyra",4303.75,-131.5,2.5,2050,5772.36,-67.916672,36.17
"15794",8056,4,"Alternatipathes alternata",4303.75,-131.5,2.5,182,5089,-70.333328,56.350281
"15795",8056,4,"Bathypathes patula",4303.75,-131.5,2.5,273,5303.52,-68.120833,59.04833
"15796",8056,4,"Schizopathes affinis",4303.75,-131.5,2.5,1576,4923,-61.400002,35.552
"15797",8057,4,"Abyssopathes lyra",4414.25,-130.5,2.5,2050,5772.36,-67.916672,36.17
"15798",8057,4,"Alternatipathes alternata",4414.25,-130.5,2.5,182,5089,-70.333328,56.350281
"15799",8057,4,"Bathypathes patula",4414.25,-130.5,2.5,273,5303.52,-68.120833,59.04833
"15800",8057,4,"Schizopathes affinis",4414.25,-130.5,2.5,1576,4923,-61.400002,35.552
"15801",8058,4,"Abyssopathes lyra",4441,-129.5,2.5,2050,5772.36,-67.916672,36.17
"15802",8058,4,"Alternatipathes alternata",4441,-129.5,2.5,182,5089,-70.333328,56.350281
"15803",8058,4,"Bathypathes patula",4441,-129.5,2.5,273,5303.52,-68.120833,59.04833
"15804",8058,4,"Schizopathes affinis",4441,-129.5,2.5,1576,4923,-61.400002,35.552
"15805",8059,4,"Abyssopathes lyra",4628,-128.5,2.5,2050,5772.36,-67.916672,36.17
"15806",8059,4,"Alternatipathes alternata",4628,-128.5,2.5,182,5089,-70.333328,56.350281
"15807",8059,4,"Bathypathes patula",4628,-128.5,2.5,273,5303.52,-68.120833,59.04833
"15808",8059,4,"Schizopathes affinis",4628,-128.5,2.5,1576,4923,-61.400002,35.552
"15809",8060,4,"Abyssopathes lyra",4337,-127.5,2.5,2050,5772.36,-67.916672,36.17
"15810",8060,4,"Alternatipathes alternata",4337,-127.5,2.5,182,5089,-70.333328,56.350281
"15811",8060,4,"Bathypathes patula",4337,-127.5,2.5,273,5303.52,-68.120833,59.04833
"15812",8060,4,"Schizopathes affinis",4337,-127.5,2.5,1576,4923,-61.400002,35.552
"15813",8061,4,"Abyssopathes lyra",4520.25,-126.5,2.5,2050,5772.36,-67.916672,36.17
"15814",8061,4,"Alternatipathes alternata",4520.25,-126.5,2.5,182,5089,-70.333328,56.350281
"15815",8061,4,"Bathypathes patula",4520.25,-126.5,2.5,273,5303.52,-68.120833,59.04833
"15816",8061,4,"Schizopathes affinis",4520.25,-126.5,2.5,1576,4923,-61.400002,35.552
"15817",8062,3,"Abyssopathes lyra",4557.25,-125.5,2.5,2050,5772.36,-67.916672,36.17
"15818",8062,3,"Alternatipathes alternata",4557.25,-125.5,2.5,182,5089,-70.333328,56.350281
"15819",8062,3,"Bathypathes patula",4557.25,-125.5,2.5,273,5303.52,-68.120833,59.04833
"15820",8063,3,"Abyssopathes lyra",4580.25,-124.5,2.5,2050,5772.36,-67.916672,36.17
"15821",8063,3,"Alternatipathes alternata",4580.25,-124.5,2.5,182,5089,-70.333328,56.350281
"15822",8063,3,"Bathypathes patula",4580.25,-124.5,2.5,273,5303.52,-68.120833,59.04833
"15823",8064,3,"Abyssopathes lyra",4603.75,-123.5,2.5,2050,5772.36,-67.916672,36.17
"15824",8064,3,"Alternatipathes alternata",4603.75,-123.5,2.5,182,5089,-70.333328,56.350281
"15825",8064,3,"Bathypathes patula",4603.75,-123.5,2.5,273,5303.52,-68.120833,59.04833
"15826",8065,3,"Abyssopathes lyra",4461,-122.5,2.5,2050,5772.36,-67.916672,36.17
"15827",8065,3,"Alternatipathes alternata",4461,-122.5,2.5,182,5089,-70.333328,56.350281
"15828",8065,3,"Bathypathes patula",4461,-122.5,2.5,273,5303.52,-68.120833,59.04833
"15829",8066,3,"Abyssopathes lyra",4523.25,-121.5,2.5,2050,5772.36,-67.916672,36.17
"15830",8066,3,"Alternatipathes alternata",4523.25,-121.5,2.5,182,5089,-70.333328,56.350281
"15831",8066,3,"Bathypathes patula",4523.25,-121.5,2.5,273,5303.52,-68.120833,59.04833
"15832",8067,3,"Abyssopathes lyra",4307,-120.5,2.5,2050,5772.36,-67.916672,36.17
"15833",8067,3,"Alternatipathes alternata",4307,-120.5,2.5,182,5089,-70.333328,56.350281
"15834",8067,3,"Bathypathes patula",4307,-120.5,2.5,273,5303.52,-68.120833,59.04833
"15835",8068,3,"Abyssopathes lyra",4268.5,-119.5,2.5,2050,5772.36,-67.916672,36.17
"15836",8068,3,"Alternatipathes alternata",4268.5,-119.5,2.5,182,5089,-70.333328,56.350281
"15837",8068,3,"Bathypathes patula",4268.5,-119.5,2.5,273,5303.52,-68.120833,59.04833
"15838",8069,3,"Abyssopathes lyra",4173.75,-118.5,2.5,2050,5772.36,-67.916672,36.17
"15839",8069,3,"Alternatipathes alternata",4173.75,-118.5,2.5,182,5089,-70.333328,56.350281
"15840",8069,3,"Bathypathes patula",4173.75,-118.5,2.5,273,5303.52,-68.120833,59.04833
"15841",8070,3,"Abyssopathes lyra",4098.25,-117.5,2.5,2050,5772.36,-67.916672,36.17
"15842",8070,3,"Alternatipathes alternata",4098.25,-117.5,2.5,182,5089,-70.333328,56.350281
"15843",8070,3,"Bathypathes patula",4098.25,-117.5,2.5,273,5303.52,-68.120833,59.04833
"15844",8071,3,"Abyssopathes lyra",4052.75,-116.5,2.5,2050,5772.36,-67.916672,36.17
"15845",8071,3,"Alternatipathes alternata",4052.75,-116.5,2.5,182,5089,-70.333328,56.350281
"15846",8071,3,"Bathypathes patula",4052.75,-116.5,2.5,273,5303.52,-68.120833,59.04833
"15847",8072,3,"Abyssopathes lyra",3976,-115.5,2.5,2050,5772.36,-67.916672,36.17
"15848",8072,3,"Alternatipathes alternata",3976,-115.5,2.5,182,5089,-70.333328,56.350281
"15849",8072,3,"Bathypathes patula",3976,-115.5,2.5,273,5303.52,-68.120833,59.04833
"15850",8073,3,"Abyssopathes lyra",3835.25,-114.5,2.5,2050,5772.36,-67.916672,36.17
"15851",8073,3,"Alternatipathes alternata",3835.25,-114.5,2.5,182,5089,-70.333328,56.350281
"15852",8073,3,"Bathypathes patula",3835.25,-114.5,2.5,273,5303.52,-68.120833,59.04833
"15853",8074,3,"Abyssopathes lyra",3795.25,-113.5,2.5,2050,5772.36,-67.916672,36.17
"15854",8074,3,"Alternatipathes alternata",3795.25,-113.5,2.5,182,5089,-70.333328,56.350281
"15855",8074,3,"Bathypathes patula",3795.25,-113.5,2.5,273,5303.52,-68.120833,59.04833
"15856",8075,2,"Alternatipathes alternata",3843.75,-112.5,2.5,182,5089,-70.333328,56.350281
"15857",8075,2,"Bathypathes patula",3843.75,-112.5,2.5,273,5303.52,-68.120833,59.04833
"15858",8076,2,"Alternatipathes alternata",3741.75,-111.5,2.5,182,5089,-70.333328,56.350281
"15859",8076,2,"Bathypathes patula",3741.75,-111.5,2.5,273,5303.52,-68.120833,59.04833
"15860",8077,2,"Alternatipathes alternata",3744.25,-110.5,2.5,182,5089,-70.333328,56.350281
"15861",8077,2,"Bathypathes patula",3744.25,-110.5,2.5,273,5303.52,-68.120833,59.04833
"15862",8078,2,"Alternatipathes alternata",3750.75,-109.5,2.5,182,5089,-70.333328,56.350281
"15863",8078,2,"Bathypathes patula",3750.75,-109.5,2.5,273,5303.52,-68.120833,59.04833
"15864",8079,2,"Alternatipathes alternata",3775.5,-108.5,2.5,182,5089,-70.333328,56.350281
"15865",8079,2,"Bathypathes patula",3775.5,-108.5,2.5,273,5303.52,-68.120833,59.04833
"15866",8080,2,"Alternatipathes alternata",3772.25,-107.5,2.5,182,5089,-70.333328,56.350281
"15867",8080,2,"Bathypathes patula",3772.25,-107.5,2.5,273,5303.52,-68.120833,59.04833
"15868",8081,2,"Alternatipathes alternata",3568.25,-106.5,2.5,182,5089,-70.333328,56.350281
"15869",8081,2,"Bathypathes patula",3568.25,-106.5,2.5,273,5303.52,-68.120833,59.04833
"15870",8082,2,"Alternatipathes alternata",3488.5,-105.5,2.5,182,5089,-70.333328,56.350281
"15871",8082,2,"Bathypathes patula",3488.5,-105.5,2.5,273,5303.52,-68.120833,59.04833
"15872",8083,2,"Alternatipathes alternata",3593.25,-104.5,2.5,182,5089,-70.333328,56.350281
"15873",8083,2,"Bathypathes patula",3593.25,-104.5,2.5,273,5303.52,-68.120833,59.04833
"15874",8084,2,"Alternatipathes alternata",3403.5,-103.5,2.5,182,5089,-70.333328,56.350281
"15875",8084,2,"Bathypathes patula",3403.5,-103.5,2.5,273,5303.52,-68.120833,59.04833
"15876",8085,1,"Bathypathes patula",3368.5,-102.5,2.5,273,5303.52,-68.120833,59.04833
"15877",8086,1,"Bathypathes patula",3229,-101.5,2.5,273,5303.52,-68.120833,59.04833
"15878",8087,1,"Bathypathes patula",3125.25,-100.5,2.5,273,5303.52,-68.120833,59.04833
"15879",8088,1,"Bathypathes patula",2597.75,-99.5,2.5,273,5303.52,-68.120833,59.04833
"15880",8089,1,"Bathypathes patula",2694.5,-98.5,2.5,273,5303.52,-68.120833,59.04833
"15881",8090,1,"Bathypathes patula",2928.25,-97.5,2.5,273,5303.52,-68.120833,59.04833
"15882",8091,1,"Bathypathes patula",2697,-96.5,2.5,273,5303.52,-68.120833,59.04833
"15883",8092,1,"Bathypathes patula",2659.75,-95.5,2.5,273,5303.52,-68.120833,59.04833
"15884",8093,1,"Bathypathes patula",2465.5,-94.5,2.5,273,5303.52,-68.120833,59.04833
"15885",8094,1,"Bathypathes patula",2349.5,-93.5,2.5,273,5303.52,-68.120833,59.04833
"15886",8095,1,"Bathypathes patula",2656.75,-92.5,2.5,273,5303.52,-68.120833,59.04833
"15887",8096,1,"Bathypathes patula",2411,-91.5,2.5,273,5303.52,-68.120833,59.04833
"15888",8097,1,"Bathypathes patula",2135.5,-90.5,2.5,273,5303.52,-68.120833,59.04833
"15889",8098,1,"Bathypathes patula",1762,-89.5,2.5,273,5303.52,-68.120833,59.04833
"15890",8099,1,"Bathypathes patula",2292.25,-88.5,2.5,273,5303.52,-68.120833,59.04833
"15891",8113,2,"Abyssopathes lyra",5247,-178.5,3.5,2050,5772.36,-67.916672,36.17
"15892",8113,2,"Bathypathes patula",5247,-178.5,3.5,273,5303.52,-68.120833,59.04833
"15893",8114,2,"Abyssopathes lyra",5300.75,-177.5,3.5,2050,5772.36,-67.916672,36.17
"15894",8114,2,"Bathypathes patula",5300.75,-177.5,3.5,273,5303.52,-68.120833,59.04833
"15895",8115,3,"Abyssopathes lyra",5071.5,-176.5,3.5,2050,5772.36,-67.916672,36.17
"15896",8115,3,"Alternatipathes alternata",5071.5,-176.5,3.5,182,5089,-70.333328,56.350281
"15897",8115,3,"Bathypathes patula",5071.5,-176.5,3.5,273,5303.52,-68.120833,59.04833
"15898",8116,3,"Abyssopathes lyra",4935.75,-175.5,3.5,2050,5772.36,-67.916672,36.17
"15899",8116,3,"Alternatipathes alternata",4935.75,-175.5,3.5,182,5089,-70.333328,56.350281
"15900",8116,3,"Bathypathes patula",4935.75,-175.5,3.5,273,5303.52,-68.120833,59.04833
"15901",8117,4,"Abyssopathes lyra",4511.75,-174.5,3.5,2050,5772.36,-67.916672,36.17
"15902",8117,4,"Alternatipathes alternata",4511.75,-174.5,3.5,182,5089,-70.333328,56.350281
"15903",8117,4,"Bathypathes patula",4511.75,-174.5,3.5,273,5303.52,-68.120833,59.04833
"15904",8117,4,"Schizopathes affinis",4511.75,-174.5,3.5,1576,4923,-61.400002,35.552
"15905",8118,4,"Abyssopathes lyra",4760.99951172,-173.5,3.5,2050,5772.36,-67.916672,36.17
"15906",8118,4,"Alternatipathes alternata",4760.99951172,-173.5,3.5,182,5089,-70.333328,56.350281
"15907",8118,4,"Bathypathes patula",4760.99951172,-173.5,3.5,273,5303.52,-68.120833,59.04833
"15908",8118,4,"Schizopathes affinis",4760.99951172,-173.5,3.5,1576,4923,-61.400002,35.552
"15909",8119,3,"Abyssopathes lyra",5088.25,-172.5,3.5,2050,5772.36,-67.916672,36.17
"15910",8119,3,"Alternatipathes alternata",5088.25,-172.5,3.5,182,5089,-70.333328,56.350281
"15911",8119,3,"Bathypathes patula",5088.25,-172.5,3.5,273,5303.52,-68.120833,59.04833
"15912",8120,1,"Abyssopathes lyra",5348.5,-171.5,3.5,2050,5772.36,-67.916672,36.17
"15913",8121,1,"Abyssopathes lyra",5351.75,-170.5,3.5,2050,5772.36,-67.916672,36.17
"15914",8122,1,"Abyssopathes lyra",5579.5,-169.5,3.5,2050,5772.36,-67.916672,36.17
"15915",8123,1,"Abyssopathes lyra",5454,-168.5,3.5,2050,5772.36,-67.916672,36.17
"15916",8124,1,"Abyssopathes lyra",5325.25,-167.5,3.5,2050,5772.36,-67.916672,36.17
"15917",8125,1,"Abyssopathes lyra",5567.75,-166.5,3.5,2050,5772.36,-67.916672,36.17
"15918",8126,1,"Abyssopathes lyra",5402.75,-165.5,3.5,2050,5772.36,-67.916672,36.17
"15919",8127,1,"Abyssopathes lyra",5350.75,-164.5,3.5,2050,5772.36,-67.916672,36.17
"15920",8128,2,"Abyssopathes lyra",5205,-163.5,3.5,2050,5772.36,-67.916672,36.17
"15921",8128,2,"Bathypathes patula",5205,-163.5,3.5,273,5303.52,-68.120833,59.04833
"15922",8129,3,"Abyssopathes lyra",4935.5,-162.5,3.5,2050,5772.36,-67.916672,36.17
"15923",8129,3,"Alternatipathes alternata",4935.5,-162.5,3.5,182,5089,-70.333328,56.350281
"15924",8129,3,"Bathypathes patula",4935.5,-162.5,3.5,273,5303.52,-68.120833,59.04833
"15925",8130,4,"Abyssopathes lyra",4647.75,-161.5,3.5,2050,5772.36,-67.916672,36.17
"15926",8130,4,"Alternatipathes alternata",4647.75,-161.5,3.5,182,5089,-70.333328,56.350281
"15927",8130,4,"Bathypathes patula",4647.75,-161.5,3.5,273,5303.52,-68.120833,59.04833
"15928",8130,4,"Schizopathes affinis",4647.75,-161.5,3.5,1576,4923,-61.400002,35.552
"15929",8131,4,"Abyssopathes lyra",4502.5,-160.5,3.5,2050,5772.36,-67.916672,36.17
"15930",8131,4,"Alternatipathes alternata",4502.5,-160.5,3.5,182,5089,-70.333328,56.350281
"15931",8131,4,"Bathypathes patula",4502.5,-160.5,3.5,273,5303.52,-68.120833,59.04833
"15932",8131,4,"Schizopathes affinis",4502.5,-160.5,3.5,1576,4923,-61.400002,35.552
"15933",8132,5,"Abyssopathes lyra",2587.75024414,-159.5,3.5,2050,5772.36,-67.916672,36.17
"15934",8132,5,"Alternatipathes alternata",2587.75024414,-159.5,3.5,182,5089,-70.333328,56.350281
"15935",8132,5,"Bathypathes patula",2587.75024414,-159.5,3.5,273,5303.52,-68.120833,59.04833
"15936",8132,5,"Schizopathes affinis",2587.75024414,-159.5,3.5,1576,4923,-61.400002,35.552
"15937",8132,5,"Trissopathes pseudotristicha",2587.75024414,-159.5,3.5,284,2800,-36.5,56.3694
"15938",8133,4,"Abyssopathes lyra",4062.5,-158.5,3.5,2050,5772.36,-67.916672,36.17
"15939",8133,4,"Alternatipathes alternata",4062.5,-158.5,3.5,182,5089,-70.333328,56.350281
"15940",8133,4,"Bathypathes patula",4062.5,-158.5,3.5,273,5303.52,-68.120833,59.04833
"15941",8133,4,"Schizopathes affinis",4062.5,-158.5,3.5,1576,4923,-61.400002,35.552
"15942",8134,4,"Abyssopathes lyra",4390.5,-157.5,3.5,2050,5772.36,-67.916672,36.17
"15943",8134,4,"Alternatipathes alternata",4390.5,-157.5,3.5,182,5089,-70.333328,56.350281
"15944",8134,4,"Bathypathes patula",4390.5,-157.5,3.5,273,5303.52,-68.120833,59.04833
"15945",8134,4,"Schizopathes affinis",4390.5,-157.5,3.5,1576,4923,-61.400002,35.552
"15946",8135,4,"Abyssopathes lyra",4537,-156.5,3.5,2050,5772.36,-67.916672,36.17
"15947",8135,4,"Alternatipathes alternata",4537,-156.5,3.5,182,5089,-70.333328,56.350281
"15948",8135,4,"Bathypathes patula",4537,-156.5,3.5,273,5303.52,-68.120833,59.04833
"15949",8135,4,"Schizopathes affinis",4537,-156.5,3.5,1576,4923,-61.400002,35.552
"15950",8136,4,"Abyssopathes lyra",4707.75,-155.5,3.5,2050,5772.36,-67.916672,36.17
"15951",8136,4,"Alternatipathes alternata",4707.75,-155.5,3.5,182,5089,-70.333328,56.350281
"15952",8136,4,"Bathypathes patula",4707.75,-155.5,3.5,273,5303.52,-68.120833,59.04833
"15953",8136,4,"Schizopathes affinis",4707.75,-155.5,3.5,1576,4923,-61.400002,35.552
"15954",8137,4,"Abyssopathes lyra",4722.75,-154.5,3.5,2050,5772.36,-67.916672,36.17
"15955",8137,4,"Alternatipathes alternata",4722.75,-154.5,3.5,182,5089,-70.333328,56.350281
"15956",8137,4,"Bathypathes patula",4722.75,-154.5,3.5,273,5303.52,-68.120833,59.04833
"15957",8137,4,"Schizopathes affinis",4722.75,-154.5,3.5,1576,4923,-61.400002,35.552
"15958",8138,4,"Abyssopathes lyra",4788.75,-153.5,3.5,2050,5772.36,-67.916672,36.17
"15959",8138,4,"Alternatipathes alternata",4788.75,-153.5,3.5,182,5089,-70.333328,56.350281
"15960",8138,4,"Bathypathes patula",4788.75,-153.5,3.5,273,5303.52,-68.120833,59.04833
"15961",8138,4,"Schizopathes affinis",4788.75,-153.5,3.5,1576,4923,-61.400002,35.552
"15962",8139,4,"Abyssopathes lyra",4869.75,-152.5,3.5,2050,5772.36,-67.916672,36.17
"15963",8139,4,"Alternatipathes alternata",4869.75,-152.5,3.5,182,5089,-70.333328,56.350281
"15964",8139,4,"Bathypathes patula",4869.75,-152.5,3.5,273,5303.52,-68.120833,59.04833
"15965",8139,4,"Schizopathes affinis",4869.75,-152.5,3.5,1576,4923,-61.400002,35.552
"15966",8140,4,"Abyssopathes lyra",4783.75,-151.5,3.5,2050,5772.36,-67.916672,36.17
"15967",8140,4,"Alternatipathes alternata",4783.75,-151.5,3.5,182,5089,-70.333328,56.350281
"15968",8140,4,"Bathypathes patula",4783.75,-151.5,3.5,273,5303.52,-68.120833,59.04833
"15969",8140,4,"Schizopathes affinis",4783.75,-151.5,3.5,1576,4923,-61.400002,35.552
"15970",8141,2,"Abyssopathes lyra",5142,-150.5,3.5,2050,5772.36,-67.916672,36.17
"15971",8141,2,"Bathypathes patula",5142,-150.5,3.5,273,5303.52,-68.120833,59.04833
"15972",8142,2,"Abyssopathes lyra",5233.75,-149.5,3.5,2050,5772.36,-67.916672,36.17
"15973",8142,2,"Bathypathes patula",5233.75,-149.5,3.5,273,5303.52,-68.120833,59.04833
"15974",8143,1,"Abyssopathes lyra",5344,-148.5,3.5,2050,5772.36,-67.916672,36.17
"15975",8144,4,"Abyssopathes lyra",4844.5,-147.5,3.5,2050,5772.36,-67.916672,36.17
"15976",8144,4,"Alternatipathes alternata",4844.5,-147.5,3.5,182,5089,-70.333328,56.350281
"15977",8144,4,"Bathypathes patula",4844.5,-147.5,3.5,273,5303.52,-68.120833,59.04833
"15978",8144,4,"Schizopathes affinis",4844.5,-147.5,3.5,1576,4923,-61.400002,35.552
"15979",8145,4,"Abyssopathes lyra",4665.75,-146.5,3.5,2050,5772.36,-67.916672,36.17
"15980",8145,4,"Alternatipathes alternata",4665.75,-146.5,3.5,182,5089,-70.333328,56.350281
"15981",8145,4,"Bathypathes patula",4665.75,-146.5,3.5,273,5303.52,-68.120833,59.04833
"15982",8145,4,"Schizopathes affinis",4665.75,-146.5,3.5,1576,4923,-61.400002,35.552
"15983",8146,4,"Abyssopathes lyra",4687.25,-145.5,3.5,2050,5772.36,-67.916672,36.17
"15984",8146,4,"Alternatipathes alternata",4687.25,-145.5,3.5,182,5089,-70.333328,56.350281
"15985",8146,4,"Bathypathes patula",4687.25,-145.5,3.5,273,5303.52,-68.120833,59.04833
"15986",8146,4,"Schizopathes affinis",4687.25,-145.5,3.5,1576,4923,-61.400002,35.552
"15987",8147,4,"Abyssopathes lyra",4596,-144.5,3.5,2050,5772.36,-67.916672,36.17
"15988",8147,4,"Alternatipathes alternata",4596,-144.5,3.5,182,5089,-70.333328,56.350281
"15989",8147,4,"Bathypathes patula",4596,-144.5,3.5,273,5303.52,-68.120833,59.04833
"15990",8147,4,"Schizopathes affinis",4596,-144.5,3.5,1576,4923,-61.400002,35.552
"15991",8148,4,"Abyssopathes lyra",4447.5,-143.5,3.5,2050,5772.36,-67.916672,36.17
"15992",8148,4,"Alternatipathes alternata",4447.5,-143.5,3.5,182,5089,-70.333328,56.350281
"15993",8148,4,"Bathypathes patula",4447.5,-143.5,3.5,273,5303.52,-68.120833,59.04833
"15994",8148,4,"Schizopathes affinis",4447.5,-143.5,3.5,1576,4923,-61.400002,35.552
"15995",8149,4,"Abyssopathes lyra",4451.75,-142.5,3.5,2050,5772.36,-67.916672,36.17
"15996",8149,4,"Alternatipathes alternata",4451.75,-142.5,3.5,182,5089,-70.333328,56.350281
"15997",8149,4,"Bathypathes patula",4451.75,-142.5,3.5,273,5303.52,-68.120833,59.04833
"15998",8149,4,"Schizopathes affinis",4451.75,-142.5,3.5,1576,4923,-61.400002,35.552
"15999",8150,4,"Abyssopathes lyra",4428.5,-141.5,3.5,2050,5772.36,-67.916672,36.17
"16000",8150,4,"Alternatipathes alternata",4428.5,-141.5,3.5,182,5089,-70.333328,56.350281
"16001",8150,4,"Bathypathes patula",4428.5,-141.5,3.5,273,5303.52,-68.120833,59.04833
"16002",8150,4,"Schizopathes affinis",4428.5,-141.5,3.5,1576,4923,-61.400002,35.552
"16003",8151,4,"Abyssopathes lyra",4335.25,-140.5,3.5,2050,5772.36,-67.916672,36.17
"16004",8151,4,"Alternatipathes alternata",4335.25,-140.5,3.5,182,5089,-70.333328,56.350281
"16005",8151,4,"Bathypathes patula",4335.25,-140.5,3.5,273,5303.52,-68.120833,59.04833
"16006",8151,4,"Schizopathes affinis",4335.25,-140.5,3.5,1576,4923,-61.400002,35.552
"16007",8152,4,"Abyssopathes lyra",4319.25,-139.5,3.5,2050,5772.36,-67.916672,36.17
"16008",8152,4,"Alternatipathes alternata",4319.25,-139.5,3.5,182,5089,-70.333328,56.350281
"16009",8152,4,"Bathypathes patula",4319.25,-139.5,3.5,273,5303.52,-68.120833,59.04833
"16010",8152,4,"Schizopathes affinis",4319.25,-139.5,3.5,1576,4923,-61.400002,35.552
"16011",8153,4,"Abyssopathes lyra",4256.75,-138.5,3.5,2050,5772.36,-67.916672,36.17
"16012",8153,4,"Alternatipathes alternata",4256.75,-138.5,3.5,182,5089,-70.333328,56.350281
"16013",8153,4,"Bathypathes patula",4256.75,-138.5,3.5,273,5303.52,-68.120833,59.04833
"16014",8153,4,"Schizopathes affinis",4256.75,-138.5,3.5,1576,4923,-61.400002,35.552
"16015",8154,4,"Abyssopathes lyra",4288.75,-137.5,3.5,2050,5772.36,-67.916672,36.17
"16016",8154,4,"Alternatipathes alternata",4288.75,-137.5,3.5,182,5089,-70.333328,56.350281
"16017",8154,4,"Bathypathes patula",4288.75,-137.5,3.5,273,5303.52,-68.120833,59.04833
"16018",8154,4,"Schizopathes affinis",4288.75,-137.5,3.5,1576,4923,-61.400002,35.552
"16019",8155,4,"Abyssopathes lyra",4328,-136.5,3.5,2050,5772.36,-67.916672,36.17
"16020",8155,4,"Alternatipathes alternata",4328,-136.5,3.5,182,5089,-70.333328,56.350281
"16021",8155,4,"Bathypathes patula",4328,-136.5,3.5,273,5303.52,-68.120833,59.04833
"16022",8155,4,"Schizopathes affinis",4328,-136.5,3.5,1576,4923,-61.400002,35.552
"16023",8156,4,"Abyssopathes lyra",4216.75,-135.5,3.5,2050,5772.36,-67.916672,36.17
"16024",8156,4,"Alternatipathes alternata",4216.75,-135.5,3.5,182,5089,-70.333328,56.350281
"16025",8156,4,"Bathypathes patula",4216.75,-135.5,3.5,273,5303.52,-68.120833,59.04833
"16026",8156,4,"Schizopathes affinis",4216.75,-135.5,3.5,1576,4923,-61.400002,35.552
"16027",8157,4,"Abyssopathes lyra",4243,-134.5,3.5,2050,5772.36,-67.916672,36.17
"16028",8157,4,"Alternatipathes alternata",4243,-134.5,3.5,182,5089,-70.333328,56.350281
"16029",8157,4,"Bathypathes patula",4243,-134.5,3.5,273,5303.52,-68.120833,59.04833
"16030",8157,4,"Schizopathes affinis",4243,-134.5,3.5,1576,4923,-61.400002,35.552
"16031",8158,4,"Abyssopathes lyra",4409,-133.5,3.5,2050,5772.36,-67.916672,36.17
"16032",8158,4,"Alternatipathes alternata",4409,-133.5,3.5,182,5089,-70.333328,56.350281
"16033",8158,4,"Bathypathes patula",4409,-133.5,3.5,273,5303.52,-68.120833,59.04833
"16034",8158,4,"Schizopathes affinis",4409,-133.5,3.5,1576,4923,-61.400002,35.552
"16035",8159,4,"Abyssopathes lyra",4414,-132.5,3.5,2050,5772.36,-67.916672,36.17
"16036",8159,4,"Alternatipathes alternata",4414,-132.5,3.5,182,5089,-70.333328,56.350281
"16037",8159,4,"Bathypathes patula",4414,-132.5,3.5,273,5303.52,-68.120833,59.04833
